Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1944-01-01 - 2025-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Monatsmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-07-01 00:00:00;1985-07-15 21:57:35;9.374;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-08-01 00:00:00;1985-08-06 02:25:25;11.348;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-09-01 00:00:00;1985-09-03 20:35:30;7.304;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-10-01 00:00:00;1985-10-04 17:25:25;2.978;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-11-01 00:00:00;1985-11-10 14:38:20;3.351;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1985-12-01 00:00:00;1985-12-04 22:30:40;0.678;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-01-01 00:00:00;1986-01-24 02:52:45;0.450;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-02-01 00:00:00;1986-02-01 00:00:00;0.251;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-03-01 00:00:00;1986-03-24 22:39:20;0.890;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-04-01 00:00:00;1986-04-26 21:18:40;1.377;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-05-01 00:00:00;1986-05-21 21:00:00;8.704;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-06-01 00:00:00;1986-06-28 23:18:10;7.570;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-07-01 00:00:00;1986-07-06 11:52:45;29.610;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-08-01 00:00:00;1986-08-23 07:26:20;25.132;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-09-01 00:00:00;1986-09-17 17:51:20;10.435;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-10-01 00:00:00;1986-10-23 04:27:50;6.952;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-11-01 00:00:00;1986-11-02 11:58:30;1.223;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1986-12-01 00:00:00;1986-12-19 08:45:35;0.664;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-01-01 00:00:00;1987-01-02 06:02:50;0.574;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-02-01 00:00:00;1987-02-28 05:55:40;0.386;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-03-01 00:00:00;1987-03-02 19:42:10;0.899;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-04-01 00:00:00;1987-04-29 19:56:35;2.836;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-05-01 00:00:00;1987-05-02 23:24:00;3.021;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-06-01 00:00:00;1987-06-08 07:23:30;11.737;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-07-01 00:00:00;1987-07-18 05:45:35;15.133;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-08-01 00:00:00;1987-08-18 01:03:20;14.766;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-09-01 00:00:00;1987-09-27 06:34:30;9.252;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-10-01 00:00:00;1987-10-17 18:23:00;1.903;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-11-01 00:00:00;1987-11-16 09:41:45;0.916;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1987-12-01 00:00:00;1987-12-19 04:19:10;2.950;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-01-01 00:00:00;1988-01-09 07:23:30;0.708;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-02-01 00:00:00;1988-02-01 00:00:00;0.276;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-03-01 00:00:00;1988-03-22 00:07:10;0.933;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-04-01 00:00:00;1988-04-24 19:39:20;2.017;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-05-01 00:00:00;1988-05-08 19:16:15;4.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-06-01 00:00:00;1988-06-19 03:48:55;8.060;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-07-01 00:00:00;1988-07-27 11:06:40;9.847;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-08-01 00:00:00;1988-08-11 20:34:00;14.054;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-09-01 00:00:00;1988-09-02 03:53:15;11.386;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-10-01 00:00:00;1988-10-10 08:26:50;10.314;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-11-01 00:00:00;1988-11-13 18:59:00;1.361;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1988-12-01 00:00:00;1988-12-05 13:12:00;2.528;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-01-01 00:00:00;1989-01-01 00:00:00;0.321;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-02-01 00:00:00;1989-02-01 00:00:00;0.288;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-03-01 00:00:00;1989-03-31 22:29:15;1.161;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-04-01 00:00:00;1989-04-26 19:07:40;1.517;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-05-01 00:00:00;1989-05-24 18:24:25;3.392;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-06-01 00:00:00;1989-06-28 07:37:55;6.370;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-07-01 00:00:00;1989-07-24 17:24:00;33.687;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-08-01 00:00:00;1989-08-17 01:13:25;17.830;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-09-01 00:00:00;1989-09-21 19:37:55;4.797;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-10-01 00:00:00;1989-10-01 00:00:00;1.679;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-11-01 00:00:00;1989-11-02 11:13:55;0.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1989-12-01 00:00:00;1989-12-15 12:44:35;1.377;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-01-01 00:00:00;1990-01-01 00:00:00;0.377;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-02-01 00:00:00;1990-02-15 13:30:40;3.449;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-03-01 00:00:00;1990-03-23 02:39:50;1.847;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-04-01 00:00:00;1990-04-30 20:24:00;1.607;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-05-01 00:00:00;1990-05-25 09:51:50;4.428;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-06-01 00:00:00;1990-07-01 00:00:00;9.497;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-07-01 00:00:00;1990-07-01 01:03:20;12.746;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-08-01 00:00:00;1990-08-06 22:03:20;16.906;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-09-01 00:00:00;1990-09-23 20:52:45;13.786;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-10-01 00:00:00;1990-10-12 17:31:10;6.763;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-11-01 00:00:00;1990-11-01 00:00:00;2.928;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1990-12-01 00:00:00;1990-12-07 23:41:15;0.520;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-01-01 00:00:00;1991-01-11 03:00:00;0.735;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-02-01 00:00:00;1991-02-01 00:00:00;0.255;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-03-01 00:00:00;1991-03-09 03:08:35;1.340;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-04-01 00:00:00;1991-04-11 19:03:20;0.804;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-05-01 00:00:00;1991-05-22 21:02:50;2.474;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-06-01 00:00:00;1991-06-17 00:27:20;13.925;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-07-01 00:00:00;1991-07-13 00:23:00;16.854;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-08-01 00:00:00;1991-08-08 19:48:00;12.884;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-09-01 00:00:00;1991-09-22 22:00:25;10.517;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-10-01 00:00:00;1991-10-06 05:00:55;3.133;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-11-01 00:00:00;1991-11-04 10:32:05;1.887;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1991-12-01 00:00:00;1991-12-22 16:52:15;1.863;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-01-01 00:00:00;1992-02-01 00:00:00;0.220;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-02-01 00:00:00;1992-02-24 17:51:20;0.244;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-03-01 00:00:00;1992-03-15 15:08:35;0.660;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-04-01 00:00:00;1992-04-28 18:56:05;2.959;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-05-01 00:00:00;1992-05-15 22:10:30;5.433;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-06-01 00:00:00;1992-06-02 16:52:15;7.926;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-07-01 00:00:00;1992-07-21 20:25:25;9.064;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-08-01 00:00:00;1992-08-07 18:21:35;32.353;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-09-01 00:00:00;1992-09-18 19:17:45;12.505;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-10-01 00:00:00;1992-10-29 04:03:20;3.036;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-11-01 00:00:00;1992-11-22 13:27:50;3.986;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1992-12-01 00:00:00;1992-12-03 12:40:15;1.340;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-01-01 00:00:00;1993-01-14 18:48:55;0.673;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-02-01 00:00:00;1993-02-01 00:00:00;0.315;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-03-01 00:00:00;1993-03-21 21:40:15;0.776;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-04-01 00:00:00;1993-04-08 08:25:25;2.096;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-05-01 00:00:00;1993-05-28 01:40:45;8.581;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-06-01 00:00:00;1993-06-23 23:36:55;14.884;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-07-01 00:00:00;1993-07-11 00:04:15;15.351;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-08-01 00:00:00;1993-08-22 16:26:20;11.584;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-09-01 00:00:00;1993-09-24 15:46:00;16.317;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-10-01 00:00:00;1993-10-08 22:37:55;2.496;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-11-01 00:00:00;1993-11-06 17:45:35;0.811;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1993-12-01 00:00:00;1993-12-21 09:57:35;2.080;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-01-01 00:00:00;1994-01-25 14:22:30;0.888;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-02-01 00:00:00;1994-02-01 15:24:25;0.340;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-03-01 00:00:00;1994-03-26 05:39:50;1.688;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-04-01 00:00:00;1994-05-01 00:00:00;2.343;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-05-01 00:00:00;1994-05-24 20:22:30;6.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-06-01 00:00:00;1994-06-27 06:41:45;16.007;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-07-01 00:00:00;1994-07-19 21:25:55;13.675;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-08-01 00:00:00;1994-08-17 23:57:05;16.060;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-09-01 00:00:00;1994-09-12 18:56:05;12.822;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-10-01 00:00:00;1994-10-03 16:58:00;3.314;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-11-01 00:00:00;1994-11-19 17:57:05;1.384;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1994-12-01 00:00:00;1994-12-10 08:15:20;0.703;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-01-01 00:00:00;1995-01-25 15:12:55;0.640;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-02-01 00:00:00;1995-02-16 09:21:35;0.532;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-03-01 00:00:00;1995-03-20 04:19:10;0.487;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-04-01 00:00:00;1995-04-25 23:44:05;2.453;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-05-01 00:00:00;1995-05-31 00:57:35;6.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-06-01 00:00:00;1995-06-29 20:03:50;11.274;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-07-01 00:00:00;1995-07-03 22:32:05;15.190;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-08-01 00:00:00;1995-08-08 21:30:10;13.800;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-09-01 00:00:00;1995-09-07 19:45:05;4.634;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-10-01 00:00:00;1995-10-06 23:21:05;1.588;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-11-01 00:00:00;1995-11-17 08:41:15;0.586;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1995-12-01 00:00:00;1995-12-19 23:26:50;1.025;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-01-01 00:00:00;1996-01-01 00:00:00;0.324;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-02-01 00:00:00;1996-02-01 00:00:00;0.225;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-03-01 00:00:00;1996-03-25 20:25:25;0.689;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-04-01 00:00:00;1996-04-23 19:12:00;1.460;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-05-01 00:00:00;1996-05-25 21:53:15;3.796;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-06-01 00:00:00;1996-06-07 22:00:25;7.870;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-07-01 00:00:00;1996-07-05 20:28:15;12.344;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-08-01 00:00:00;1996-08-07 21:04:15;14.799;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-09-01 00:00:00;1996-09-05 18:38:50;3.167;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-10-01 00:00:00;1996-10-21 16:55:10;3.715;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-11-01 00:00:00;1996-11-08 21:21:35;1.052;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1996-12-01 00:00:00;1996-12-14 07:24:55;0.712;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-01-01 00:00:00;1997-01-01 00:00:00;0.363;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-02-01 00:00:00;1997-02-26 13:42:10;0.955;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-03-01 00:00:00;1997-03-18 18:31:40;0.718;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-04-01 00:00:00;1997-04-30 02:24:00;1.686;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-05-01 00:00:00;1997-05-31 01:59:30;3.646;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-06-01 00:00:00;1997-06-12 05:02:20;9.926;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-07-01 00:00:00;1997-07-18 13:01:55;12.222;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-08-01 00:00:00;1997-08-28 17:25:25;10.914;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-09-01 00:00:00;1997-09-13 12:05:45;17.283;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-10-01 00:00:00;1997-10-10 23:47:00;11.711;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-11-01 00:00:00;1997-11-01 00:00:00;0.671;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1997-12-01 00:00:00;1997-12-12 04:45:05;2.080;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-01-01 00:00:00;1998-01-04 02:24:00;0.577;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-02-01 00:00:00;1998-02-27 18:23:00;0.346;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-03-01 00:00:00;1998-03-31 18:43:10;0.838;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-04-01 00:00:00;1998-04-26 18:23:00;2.308;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-05-01 00:00:00;1998-05-15 19:53:45;3.273;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-06-01 00:00:00;1998-06-27 00:43:10;12.960;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-07-01 00:00:00;1998-07-02 21:53:15;13.330;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-08-01 00:00:00;1998-08-23 07:43:40;28.064;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-09-01 00:00:00;1998-09-11 08:13:55;16.525;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-10-01 00:00:00;1998-10-25 07:43:40;7.381;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-11-01 00:00:00;1998-11-01 16:53:45;3.859;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1998-12-01 00:00:00;1998-12-13 10:33:35;0.939;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-01-01 00:00:00;1999-01-31 09:00:00;0.450;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-02-01 00:00:00;1999-02-22 02:13:55;0.530;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-03-01 00:00:00;1999-03-17 01:33:35;0.515;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-04-01 00:00:00;1999-04-30 21:12:55;2.325;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-05-01 00:00:00;1999-05-14 21:12:55;10.488;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-06-01 00:00:00;1999-06-02 23:31:10;23.250;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-07-01 00:00:00;1999-07-06 06:12:55;11.138;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-08-01 00:00:00;1999-08-07 03:00:00;11.138;Freigegeben, validierte Daten
