;DOY;original;one-hour;four-hour;half-daily;daily;three-daily
;226.0694;0.4680;0.4706;0.4628;0.3548;-0.0061;0.1713
;226.0764;0.4770;0.4884;0.4606;0.3424;-0.0060;0.1699
;226.0833;0.5140;0.4974;0.4592;0.3292;-0.0057;0.1686
;226.0903;0.5110;0.5114;0.4578;0.3151;-0.0053;0.1672
;226.0972;0.5170;0.5248;0.4558;0.3001;-0.0047;0.1659
;226.1042;0.5380;0.5252;0.4540;0.2843;-0.0041;0.1646
;226.1111;0.5440;0.5236;0.4513;0.2678;-0.0033;0.1633
;226.1181;0.5160;0.5206;0.4473;0.2505;-0.0024;0.1620
;226.1250;0.5030;0.5078;0.4427;0.2327;-0.0014;0.1607
;226.1319;0.5020;0.4910;0.4384;0.2142;-0.0003;0.1594
;226.1389;0.4740;0.4756;0.4343;0.1952;0.0008;0.1581
;226.1458;0.4600;0.4590;0.4280;0.1757;0.0020;0.1569
;226.1528;0.4390;0.4440;0.4198;0.1559;0.0032;0.1557
;226.1597;0.4200;0.4258;0.4112;0.1358;0.0045;0.1544
;226.1667;0.4270;0.4086;0.4012;0.1156;0.0059;0.1532
;226.1736;0.3830;0.3930;0.3883;0.0952;0.0072;0.1521
;226.1806;0.3740;0.3722;0.3742;0.0748;0.0086;0.1509
;226.1875;0.3610;0.3464;0.3576;0.0546;0.0101;0.1498
;226.1944;0.3160;0.3290;0.3369;0.0345;0.0116;0.1486
;226.2014;0.2980;0.3160;0.3135;0.0146;0.0131;0.1475
;226.2083;0.2960;0.3072;0.2874;-0.0050;0.0147;0.1464
;226.2153;0.3090;0.2968;0.2669;-0.0242;0.0163;0.1454
;226.2222;0.3170;0.2908;0.2358;-0.0431;0.0180;0.1443
;226.2292;0.2640;0.2822;0.2018;-0.0617;0.0198;0.1433
;226.2361;0.2680;0.2658;0.1651;-0.0798;0.0217;0.1422
;226.2431;0.2530;0.2404;0.1261;-0.0974;0.0236;0.1412
;226.2500;0.2270;0.2194;0.0832;-0.1147;0.0257;0.1402
;226.2569;0.1900;0.1862;0.0365;-0.1315;0.0278;0.1393
;226.2639;0.1590;0.1398;-0.0122;-0.1479;0.0300;0.1383
;226.2708;0.1020;0.0860;-0.0619;-0.1638;0.0322;0.1373
;226.2778;0.0210;0.0210;-0.1121;-0.1793;0.0345;0.1364
;226.2847;-0.0420;-0.0130;-0.1626;-0.1943;0.0369;0.1355
;226.2917;-0.1350;-0.0886;-0.2127;-0.2088;0.0393;0.1346
;226.4097;-0.0110;-0.1676;-0.2627;-0.2228;0.0418;0.1336
;226.4167;-0.2760;-0.2510;-0.3153;-0.2363;0.0443;0.1327
;226.4236;-0.3740;-0.3312;-0.3679;-0.2492;0.0468;0.1318
;226.4306;-0.4590;-0.4592;-0.4188;-0.2616;0.0492;0.1309
;226.4375;-0.5360;-0.5522;-0.4695;-0.2735;0.0517;0.1300
;226.4444;-0.6510;-0.6444;-0.5187;-0.2847;0.0541;0.1292
;226.4514;-0.7410;-0.7264;-0.5661;-0.2953;0.0564;0.1283
;226.4583;-0.8350;-0.7978;-0.6123;-0.3053;0.0587;0.1274
;226.4653;-0.8690;-0.8568;-0.6570;-0.3148;0.0608;0.1265
;226.4722;-0.8930;-0.8998;-0.6998;-0.3236;0.0628;0.1256
;226.4792;-0.9460;-0.9236;-0.7398;-0.3319;0.0647;0.1247
;226.4861;-0.9560;-0.9510;-0.7774;-0.3397;0.0664;0.1238
;226.4931;-0.9540;-0.9720;-0.8116;-0.3468;0.0679;0.1229
;226.5000;-1.0060;-0.9842;-0.8503;-0.3534;0.0693;0.1220
;226.5069;-0.9980;-0.9930;-0.8777;-0.3595;0.0704;0.1211
;226.5139;-1.0070;-0.9976;-0.9015;-0.3651;0.0714;0.1202
;226.5208;-1.0000;-0.9880;-0.9208;-0.3701;0.0722;0.1192
;226.5278;-0.9770;-0.9816;-0.9352;-0.3746;0.0728;0.1183
;226.5347;-0.9580;-0.9720;-0.9431;-0.3785;0.0731;0.1174
;226.5417;-0.9660;-0.9652;-0.9468;-0.3817;0.0733;0.1164
;226.5486;-0.9590;-0.9660;-0.9440;-0.3843;0.0733;0.1155
;226.5556;-0.9660;-0.9706;-0.9374;-0.3862;0.0731;0.1146
;226.5625;-0.9810;-0.9752;-0.9280;-0.3875;0.0728;0.1136
;226.5694;-0.9810;-0.9794;-0.9141;-0.3879;0.0722;0.1127
;226.5764;-0.9890;-0.9784;-0.8962;-0.3875;0.0715;0.1117
;226.5833;-0.9800;-0.9758;-0.8759;-0.3864;0.0707;0.1108
;226.5903;-0.9610;-0.9678;-0.8523;-0.3843;0.0696;0.1098
;226.5972;-0.9680;-0.9494;-0.8275;-0.3813;0.0684;0.1089
;226.6042;-0.9410;-0.9232;-0.8006;-0.3772;0.0670;0.1079
;226.6111;-0.8970;-0.8976;-0.7726;-0.3721;0.0654;0.1070
;226.6181;-0.8490;-0.8568;-0.7444;-0.3660;0.0638;0.1060
;226.6250;-0.8330;-0.8098;-0.7162;-0.3589;0.0620;0.1050
;226.6319;-0.7640;-0.7618;-0.6848;-0.3506;0.0600;0.1040
;226.6389;-0.7060;-0.7118;-0.6534;-0.3413;0.0580;0.1030
;226.6458;-0.6570;-0.6466;-0.6213;-0.3308;0.0559;0.1020
;226.6528;-0.5990;-0.5834;-0.5872;-0.3193;0.0537;0.1009
;226.6597;-0.5070;-0.5254;-0.5523;-0.3066;0.0514;0.0999
;226.6667;-0.4480;-0.4694;-0.5162;-0.2930;0.0491;0.0988
;226.6736;-0.4160;-0.4166;-0.4787;-0.2783;0.0467;0.0977
;226.6806;-0.3770;-0.3752;-0.4403;-0.2627;0.0444;0.0965
;226.6875;-0.3350;-0.3402;-0.3998;-0.2462;0.0420;0.0954
;226.6944;-0.3000;-0.3072;-0.3578;-0.2289;0.0396;0.0942
;226.7014;-0.2730;-0.2684;-0.3159;-0.2108;0.0372;0.0929
;226.7083;-0.2510;-0.2358;-0.2746;-0.1920;0.0349;0.0917
;226.7153;-0.1830;-0.2088;-0.2335;-0.1725;0.0325;0.0904
;226.7222;-0.1720;-0.1798;-0.1937;-0.1526;0.0302;0.0891
;226.7292;-0.1650;-0.1512;-0.1547;-0.1322;0.0279;0.0877
;226.7361;-0.1280;-0.1318;-0.1167;-0.1114;0.0256;0.0863
;226.7431;-0.1080;-0.1062;-0.0799;-0.0904;0.0233;0.0849
;226.7500;-0.0860;-0.0732;-0.0445;-0.0692;0.0211;0.0835
;226.7569;-0.0440;-0.0388;-0.0117;-0.0478;0.0188;0.0820
;226.7639;0.0000;0.0044;0.0209;-0.0264;0.0166;0.0805
;226.7708;0.0440;0.0518;0.0532;-0.0050;0.0144;0.0789
;226.7778;0.1080;0.0976;0.0859;0.0162;0.0121;0.0773
;226.7847;0.1510;0.1364;0.1185;0.0371;0.0099;0.0757
;226.7917;0.1850;0.1738;0.1514;0.0578;0.0078;0.0740
;226.7986;0.1940;0.2058;0.1848;0.0781;0.0056;0.0724
;226.8056;0.2310;0.2342;0.2167;0.0979;0.0034;0.0707
;226.8125;0.2680;0.2614;0.2481;0.1172;0.0013;0.0689
;226.8194;0.2930;0.2984;0.2812;0.1359;-0.0007;0.0672
;226.8264;0.3210;0.3264;0.3152;0.1541;-0.0027;0.0654
;226.8333;0.3790;0.3528;0.3502;0.1715;-0.0046;0.0637
;226.8403;0.3710;0.3800;0.3868;0.1882;-0.0064;0.0619
;226.8472;0.4000;0.4126;0.4244;0.2042;-0.0081;0.0601
;226.8542;0.4290;0.4396;0.4611;0.2195;-0.0097;0.0583
;226.8611;0.4840;0.4756;0.4963;0.2341;-0.0111;0.0565
;226.8681;0.5140;0.5124;0.5287;0.2480;-0.0124;0.0547
;226.8750;0.5510;0.5492;0.5587;0.2612;-0.0135;0.0529
;226.8819;0.5840;0.5752;0.5892;0.2737;-0.0145;0.0511
;226.8889;0.6130;0.6048;0.6204;0.2855;-0.0153;0.0493
;226.8958;0.6140;0.6390;0.6509;0.2968;-0.0159;0.0475
;226.9028;0.6620;0.6758;0.6810;0.3073;-0.0164;0.0457
;226.9097;0.7220;0.7186;0.7098;0.3173;-0.0167;0.0439
;226.9167;0.7680;0.7750;0.7344;0.3267;-0.0169;0.0421
;226.9236;0.8270;0.8262;0.7548;0.3355;-0.0169;0.0403
;226.9306;0.8960;0.8668;0.7723;0.3437;-0.0167;0.0385
;226.9375;0.9180;0.8966;0.7858;0.3514;-0.0163;0.0368
;226.9444;0.9250;0.9116;0.7966;0.3584;-0.0156;0.0350
;226.9514;0.9170;0.9218;0.8034;0.3649;-0.0148;0.0333
;226.9583;0.9020;0.9328;0.8063;0.3708;-0.0137;0.0316
;226.9653;0.9470;0.9466;0.8055;0.3761;-0.0124;0.0299
;226.9722;0.9730;0.9674;0.7991;0.3809;-0.0109;0.0282
;226.9792;0.9940;0.9898;0.7888;0.3852;-0.0091;0.0266
;226.9861;1.0210;0.9872;0.7745;0.3889;-0.0071;0.0250
;226.9931;1.0140;0.9704;0.7566;0.3921;-0.0049;0.0234
;227.0000;0.9340;0.9334;0.7360;0.3947;-0.0025;0.0218
;227.0069;0.8890;0.8766;0.7129;0.3968;0.0001;0.0203
;227.0139;0.8090;0.8140;0.6866;0.3984;0.0029;0.0187
;227.0208;0.7370;0.7576;0.6581;0.3994;0.0058;0.0172
;227.0278;0.7010;0.6972;0.6274;0.3999;0.0088;0.0157
;227.0347;0.6520;0.6418;0.5955;0.3998;0.0119;0.0143
;227.0417;0.5870;0.5792;0.5636;0.3992;0.0151;0.0128
;227.0486;0.5320;0.5098;0.5340;0.3979;0.0182;0.0114
;227.0556;0.4240;0.4310;0.5029;0.3960;0.0213;0.0100
;227.0625;0.3540;0.3566;0.4717;0.3935;0.0244;0.0086
;227.0694;0.2580;0.2912;0.4409;0.3904;0.0275;0.0073
;227.0764;0.2150;0.2448;0.4086;0.3865;0.0304;0.0060
;227.0833;0.2050;0.2078;0.3762;0.3821;0.0333;0.0047
;227.0903;0.1920;0.1930;0.3457;0.3769;0.0362;0.0034
;227.0972;0.1690;0.1798;0.3160;0.3710;0.0389;0.0022
;227.1042;0.1840;0.1644;0.2890;0.3643;0.0415;0.0010
;227.1111;0.1490;0.1500;0.2638;0.3569;0.0440;-0.0002
;227.1181;0.1280;0.1486;0.2400;0.3486;0.0465;-0.0014
;227.1250;0.1200;0.1458;0.2181;0.3396;0.0488;-0.0025
;227.1319;0.1620;0.1544;0.1986;0.3299;0.0510;-0.0036
;227.1389;0.1700;0.1738;0.1799;0.3194;0.0532;-0.0047
;227.1458;0.1920;0.1924;0.1646;0.3081;0.0552;-0.0057
;227.1528;0.2250;0.2010;0.1513;0.2960;0.0572;-0.0068
;227.1597;0.2130;0.2010;0.1410;0.2832;0.0590;-0.0077
;227.1667;0.2050;0.1920;0.1332;0.2695;0.0608;-0.0087
;227.1736;0.1700;0.1740;0.1268;0.2551;0.0626;-0.0096
;227.1806;0.1470;0.1526;0.1216;0.2402;0.0642;-0.0105
;227.1875;0.1350;0.1328;0.1183;0.2247;0.0657;-0.0114
;227.1944;0.1060;0.1198;0.1151;0.2087;0.0671;-0.0122
;227.2014;0.1060;0.1102;0.1140;0.1923;0.0685;-0.0130
;227.2083;0.1050;0.0960;0.1140;0.1757;0.0697;-0.0137
;227.2153;0.0990;0.0834;0.1151;0.1588;0.0707;-0.0145
;227.2222;0.0640;0.0664;0.1159;0.1419;0.0717;-0.0152
;227.2292;0.0430;0.0454;0.1165;0.1248;0.0726;-0.0158
;227.2361;0.0210;0.0298;0.1170;0.1079;0.0733;-0.0164
;227.2431;0.0000;0.0256;0.1148;0.0910;0.0740;-0.0170
;227.2500;0.0210;0.0298;0.1122;0.0743;0.0745;-0.0175
;227.2569;0.0430;0.0426;0.1082;0.0578;0.0748;-0.0180
;227.2639;0.0640;0.0634;0.1031;0.0416;0.0751;-0.0185
;227.2708;0.0850;0.0834;0.0972;0.0256;0.0752;-0.0189
;227.2778;0.1040;0.1004;0.0902;0.0100;0.0752;-0.0192
;227.2847;0.1210;0.1174;0.0817;-0.0053;0.0751;-0.0196
;227.2917;0.1280;0.1366;0.0715;-0.0201;0.0749;-0.0199
;227.2986;0.1490;0.1530;0.0597;-0.0346;0.0745;-0.0202
;227.3056;0.1810;0.1696;0.0459;-0.0486;0.0740;-0.0204
;227.3125;0.1860;0.1780;0.0320;-0.0622;0.0733;-0.0206
;227.3194;0.2040;0.1780;0.0176;-0.0754;0.0725;-0.0207
;227.3264;0.1700;0.1628;0.0026;-0.0880;0.0715;-0.0209
;227.3333;0.1490;0.1340;-0.0116;-0.1001;0.0704;-0.0210
;227.3403;0.1050;0.0932;-0.0271;-0.1117;0.0691;-0.0211
;227.3472;0.0420;0.0508;-0.0441;-0.1227;0.0676;-0.0211
;227.3542;0.0000;-0.0000;-0.0625;-0.1331;0.0659;-0.0212
;227.3611;-0.0420;-0.0508;-0.0826;-0.1430;0.0639;-0.0212
;227.3681;-0.1050;-0.0974;-0.1049;-0.1524;0.0618;-0.0212
;227.3750;-0.1490;-0.1466;-0.1282;-0.1613;0.0596;-0.0212
;227.3819;-0.1910;-0.1946;-0.1516;-0.1696;0.0572;-0.0211
;227.3889;-0.2460;-0.2374;-0.1765;-0.1775;0.0546;-0.0211
;227.3958;-0.2820;-0.2782;-0.2039;-0.1848;0.0519;-0.0210
;227.4028;-0.3190;-0.3108;-0.2314;-0.1917;0.0491;-0.0209
;227.4097;-0.3530;-0.3352;-0.2594;-0.1981;0.0462;-0.0209
;227.4167;-0.3540;-0.3550;-0.2871;-0.2040;0.0431;-0.0208
;227.4236;-0.3680;-0.3706;-0.3141;-0.2095;0.0400;-0.0207
;227.4306;-0.3810;-0.3834;-0.3381;-0.2146;0.0368;-0.0206
;227.4375;-0.3970;-0.4032;-0.3599;-0.2193;0.0335;-0.0205
;227.4444;-0.4170;-0.4218;-0.3800;-0.2235;0.0303;-0.0204
;227.4514;-0.4530;-0.4372;-0.3974;-0.2274;0.0271;-0.0204
;227.4583;-0.4610;-0.4526;-0.4116;-0.2309;0.0239;-0.0203
;227.4653;-0.4580;-0.4698;-0.4241;-0.2340;0.0208;-0.0203
;227.4722;-0.4740;-0.4796;-0.4346;-0.2369;0.0178;-0.0202
;227.4792;-0.5030;-0.4868;-0.4432;-0.2394;0.0148;-0.0202
;227.4861;-0.5020;-0.4996;-0.4498;-0.2416;0.0120;-0.0201
;227.4931;-0.4970;-0.5098;-0.4566;-0.2436;0.0093;-0.0201
;227.5000;-0.5220;-0.5082;-0.4626;-0.2452;0.0068;-0.0201
;227.5069;-0.5250;-0.5084;-0.4677;-0.2467;0.0044;-0.0201
;227.5139;-0.4950;-0.5096;-0.4729;-0.2478;0.0023;-0.0201
;227.5208;-0.5030;-0.5004;-0.4787;-0.2487;0.0005;-0.0201
;227.5278;-0.5030;-0.4876;-0.4824;-0.2492;-0.0011;-0.0201
;227.5347;-0.4760;-0.4808;-0.4862;-0.2495;-0.0025;-0.0202
;227.5417;-0.4610;-0.4708;-0.4890;-0.2495;-0.0036;-0.0202
;227.5486;-0.4610;-0.4626;-0.4908;-0.2492;-0.0044;-0.0203
;227.5556;-0.4530;-0.4568;-0.4915;-0.2485;-0.0050;-0.0203
;227.5625;-0.4620;-0.4624;-0.4910;-0.2475;-0.0053;-0.0204
;227.5694;-0.4470;-0.4708;-0.4871;-0.2461;-0.0054;-0.0205
;227.5764;-0.4890;-0.4766;-0.4821;-0.2444;-0.0052;-0.0206
;227.5833;-0.5030;-0.4836;-0.4753;-0.2424;-0.0049;-0.0208
;227.5903;-0.4820;-0.4994;-0.4670;-0.2400;-0.0042;-0.0209
;227.5972;-0.4970;-0.4994;-0.4570;-0.2374;-0.0034;-0.0211
;227.6042;-0.5260;-0.5012;-0.4472;-0.2344;-0.0024;-0.0213
;227.6111;-0.4890;-0.5096;-0.4348;-0.2310;-0.0012;-0.0216
;227.6181;-0.5120;-0.5114;-0.4218;-0.2273;0.0001;-0.0218
;227.6250;-0.5240;-0.5014;-0.4070;-0.2231;0.0015;-0.0221
;227.6319;-0.5060;-0.4958;-0.3912;-0.2185;0.0031;-0.0224
;227.6389;-0.4760;-0.4746;-0.3744;-0.2134;0.0047;-0.0227
;227.6458;-0.4610;-0.4452;-0.3563;-0.2078;0.0064;-0.0230
;227.6528;-0.4060;-0.4094;-0.3361;-0.2017;0.0081;-0.0233
;227.6597;-0.3770;-0.3768;-0.3157;-0.1950;0.0098;-0.0237
;227.6667;-0.3270;-0.3398;-0.2929;-0.1878;0.0115;-0.0240
;227.6736;-0.3130;-0.3086;-0.2674;-0.1801;0.0131;-0.0244
;227.6806;-0.2760;-0.2716;-0.2436;-0.1718;0.0146;-0.0248
;227.6875;-0.2500;-0.2420;-0.2186;-0.1630;0.0161;-0.0252
;227.6944;-0.1920;-0.2008;-0.1918;-0.1537;0.0174;-0.0256
;227.7014;-0.1790;-0.1584;-0.1671;-0.1439;0.0187;-0.0260
;227.7083;-0.1070;-0.1170;-0.1415;-0.1338;0.0198;-0.0264
;227.7153;-0.0640;-0.0786;-0.1163;-0.1233;0.0207;-0.0269
;227.7222;-0.0430;-0.0342;-0.0912;-0.1125;0.0215;-0.0273
;227.7292;0.0000;0.0000;-0.0679;-0.1015;0.0221;-0.0278
;227.7361;0.0430;0.0288;-0.0461;-0.0903;0.0226;-0.0283
;227.7431;0.0640;0.0644;-0.0264;-0.0788;0.0228;-0.0288
;227.7500;0.0800;0.0872;-0.0080;-0.0672;0.0230;-0.0293
;227.7569;0.1350;0.1042;0.0085;-0.0554;0.0230;-0.0298
;227.7639;0.1140;0.1198;0.0253;-0.0434;0.0228;-0.0303
;227.7708;0.1280;0.1298;0.0400;-0.0312;0.0226;-0.0309
;227.7778;0.1420;0.1282;0.0552;-0.0189;0.0221;-0.0314
;227.7847;0.1300;0.1266;0.0694;-0.0063;0.0216;-0.0320
;227.7917;0.1270;0.1252;0.0834;0.0063;0.0209;-0.0326
;227.7986;0.1060;0.1182;0.0954;0.0191;0.0200;-0.0332
;227.8056;0.1210;0.1092;0.1078;0.0320;0.0191;-0.0338
;227.8125;0.1070;0.1008;0.1198;0.0450;0.0180;-0.0344
;227.8194;0.0850;0.0966;0.1316;0.0580;0.0168;-0.0351
;227.8264;0.0850;0.0892;0.1420;0.0710;0.0156;-0.0357
;227.8333;0.0850;0.0892;0.1514;0.0840;0.0143;-0.0364
;227.8403;0.0840;0.0908;0.1606;0.0968;0.0128;-0.0371
;227.8472;0.1070;0.0996;0.1672;0.1096;0.0112;-0.0378
;227.8542;0.0930;0.1152;0.1748;0.1222;0.0095;-0.0385
;227.8611;0.1290;0.1324;0.1831;0.1346;0.0077;-0.0392
;227.8681;0.1630;0.1496;0.1910;0.1468;0.0058;-0.0399
;227.8750;0.1700;0.1806;0.2000;0.1588;0.0038;-0.0407
;227.8819;0.1930;0.2060;0.2096;0.1704;0.0017;-0.0414
;227.8889;0.2480;0.2326;0.2214;0.1817;-0.0004;-0.0422
;227.8958;0.2560;0.2588;0.2310;0.1926;-0.0027;-0.0429
;227.9028;0.2960;0.2800;0.2418;0.2032;-0.0051;-0.0437
;227.9097;0.3010;0.2928;0.2540;0.2132;-0.0075;-0.0445
;227.9167;0.2990;0.3012;0.2665;0.2228;-0.0100;-0.0453
;227.9236;0.3120;0.3030;0.2784;0.2319;-0.0126;-0.0460
;227.9306;0.2980;0.3098;0.2918;0.2403;-0.0153;-0.0468
;227.9375;0.3050;0.3182;0.3048;0.2482;-0.0180;-0.0476
;227.9444;0.3350;0.3268;0.3186;0.2555;-0.0209;-0.0484
;227.9514;0.3410;0.3406;0.3310;0.2622;-0.0239;-0.0491
;227.9583;0.3550;0.3596;0.3425;0.2682;-0.0270;-0.0499
;227.9653;0.3670;0.3650;0.3526;0.2736;-0.0301;-0.0507
;227.9722;0.4000;0.3720;0.3624;0.2783;-0.0334;-0.0514
;227.9792;0.3620;0.3790;0.3694;0.2823;-0.0368;-0.0522
;227.9861;0.3760;0.3850;0.3780;0.2858;-0.0403;-0.0530
;227.9931;0.3900;0.3816;0.3848;0.2886;-0.0440;-0.0538
;228.0000;0.3970;0.3932;0.3920;0.2908;-0.0477;-0.0545
;228.0069;0.3830;0.4042;0.3999;0.2924;-0.0515;-0.0553
;228.0139;0.4200;0.4140;0.4084;0.2935;-0.0554;-0.0561
;228.0208;0.4310;0.4224;0.4161;0.2940;-0.0593;-0.0569
;228.0278;0.4390;0.4356;0.4247;0.2940;-0.0633;-0.0577
;228.0347;0.4390;0.4362;0.4322;0.2933;-0.0673;-0.0584
;228.0417;0.4490;0.4378;0.4387;0.2921;-0.0714;-0.0592
;228.0486;0.4230;0.4342;0.4444;0.2902;-0.0754;-0.0600
;228.0556;0.4390;0.4406;0.4506;0.2878;-0.0795;-0.0608
;228.0625;0.4210;0.4444;0.4544;0.2849;-0.0835;-0.0615
;228.0694;0.4710;0.4558;0.4591;0.2814;-0.0875;-0.0623
;228.0764;0.4680;0.4674;0.4624;0.2774;-0.0914;-0.0630
;228.0833;0.4800;0.4878;0.4637;0.2728;-0.0953;-0.0638
;228.0903;0.4970;0.4918;0.4649;0.2677;-0.0990;-0.0645
;228.0972;0.5230;0.5024;0.4649;0.2619;-0.1027;-0.0652
;228.1042;0.4910;0.5110;0.4630;0.2557;-0.1063;-0.0660
;228.1111;0.5210;0.5122;0.4599;0.2488;-0.1097;-0.0667
;228.1181;0.5230;0.5068;0.4556;0.2414;-0.1130;-0.0673
;228.1250;0.5030;0.5132;0.4496;0.2334;-0.1161;-0.0680
;228.1319;0.4960;0.5080;0.4418;0.2248;-0.1191;-0.0687
;228.1389;0.5230;0.4994;0.4340;0.2155;-0.1219;-0.0694
;228.1458;0.4950;0.4906;0.4232;0.2056;-0.1245;-0.0700
;228.1528;0.4800;0.4756;0.4120;0.1949;-0.1270;-0.0707
;228.1597;0.4590;0.4564;0.3988;0.1836;-0.1293;-0.0714
;228.1667;0.4210;0.4340;0.3842;0.1716;-0.1315;-0.0720
;228.1736;0.4270;0.4128;0.3685;0.1589;-0.1335;-0.0726
;228.1806;0.3830;0.3916;0.3512;0.1454;-0.1354;-0.0733
;228.1875;0.3740;0.3738;0.3324;0.1313;-0.1371;-0.0739
;228.1944;0.3530;0.3462;0.3136;0.1165;-0.1387;-0.0745
;228.2014;0.3320;0.3204;0.2928;0.1010;-0.1402;-0.0751
;228.2083;0.2890;0.2908;0.2719;0.0849;-0.1415;-0.0758
;228.2153;0.2540;0.2540;0.2509;0.0683;-0.1427;-0.0764
;228.2222;0.2260;0.2160;0.2289;0.0511;-0.1437;-0.0770
;228.2292;0.1690;0.1862;0.2054;0.0334;-0.1446;-0.0776
;228.2361;0.1420;0.1564;0.1822;0.0154;-0.1453;-0.0783
;228.2431;0.1400;0.1284;0.1588;-0.0032;-0.1459;-0.0789
;228.2500;0.1050;0.1074;0.1348;-0.0221;-0.1463;-0.0795
;228.2569;0.0860;0.0900;0.1123;-0.0414;-0.1465;-0.0802
;228.2639;0.0640;0.0662;0.0876;-0.0610;-0.1466;-0.0808
;228.2708;0.0550;0.0452;0.0624;-0.0809;-0.1465;-0.0814
;228.2778;0.0210;0.0280;0.0355;-0.1011;-0.1463;-0.0821
;228.2847;0.0000;0.0110;0.0073;-0.1215;-0.1460;-0.0827
;228.2917;0.0000;-0.0110;-0.0215;-0.1421;-0.1457;-0.0833
;228.2986;-0.0210;-0.0280;-0.0506;-0.1629;-0.1452;-0.0839
;228.3056;-0.0550;-0.0452;-0.0786;-0.1837;-0.1447;-0.0845
;228.3125;-0.0640;-0.0662;-0.1070;-0.2046;-0.1442;-0.0851
;228.3194;-0.0860;-0.0900;-0.1348;-0.2254;-0.1436;-0.0856
;228.3264;-0.1050;-0.1074;-0.1630;-0.2462;-0.1430;-0.0862
;228.3333;-0.1400;-0.1326;-0.1926;-0.2668;-0.1424;-0.0867
;228.3403;-0.1420;-0.1648;-0.2237;-0.2872;-0.1418;-0.0872
;228.3472;-0.1900;-0.2034;-0.2569;-0.3073;-0.1411;-0.0877
;228.3542;-0.2470;-0.2458;-0.2897;-0.3270;-0.1404;-0.0882
;228.3611;-0.2980;-0.2952;-0.3242;-0.3463;-0.1397;-0.0887
;228.3681;-0.3520;-0.3448;-0.3584;-0.3651;-0.1390;-0.0891
;228.3750;-0.3890;-0.3844;-0.3933;-0.3833;-0.1382;-0.0896
;228.3819;-0.4380;-0.4220;-0.4298;-0.4009;-0.1375;-0.0900
;228.3889;-0.4450;-0.4564;-0.4670;-0.4179;-0.1367;-0.0904
;228.3958;-0.4860;-0.4916;-0.5054;-0.4342;-0.1360;-0.0908
;228.4028;-0.5240;-0.5240;-0.5447;-0.4498;-0.1352;-0.0912
;228.4097;-0.5650;-0.5694;-0.5839;-0.4646;-0.1345;-0.0916
;228.4167;-0.6000;-0.6208;-0.6231;-0.4787;-0.1337;-0.0919
;228.4236;-0.6720;-0.6674;-0.6626;-0.4920;-0.1331;-0.0923
;228.4306;-0.7430;-0.7158;-0.7027;-0.5044;-0.1324;-0.0927
;228.4375;-0.7570;-0.7628;-0.7405;-0.5160;-0.1319;-0.0930
;228.4444;-0.8070;-0.8026;-0.7767;-0.5267;-0.1313;-0.0934
;228.4514;-0.8350;-0.8366;-0.8114;-0.5366;-0.1309;-0.0938
;228.4583;-0.8710;-0.8754;-0.8426;-0.5455;-0.1304;-0.0942
;228.4653;-0.9130;-0.9168;-0.8726;-0.5535;-0.1300;-0.0947
;228.4722;-0.9510;-0.9594;-0.9004;-0.5606;-0.1296;-0.0951
;228.4792;-1.0140;-0.9982;-0.9276;-0.5667;-0.1292;-0.0956
;228.4861;-1.0480;-1.0326;-0.9518;-0.5719;-0.1288;-0.0962
;228.4931;-1.0650;-1.0682;-0.9747;-0.5762;-0.1283;-0.0968
;228.5000;-1.0850;-1.0940;-0.9958;-0.5795;-0.1278;-0.0974
;228.5069;-1.1290;-1.1116;-1.0160;-0.5820;-0.1273;-0.0981
;228.5139;-1.1430;-1.1290;-1.0320;-0.5835;-0.1268;-0.0988
;228.5208;-1.1360;-1.1452;-1.0454;-0.5842;-0.1262;-0.0996
;228.5278;-1.1520;-1.1456;-1.0571;-0.5842;-0.1257;-0.1004
;228.5347;-1.1660;-1.1448;-1.0660;-0.5833;-0.1251;-0.1012
;228.5417;-1.1310;-1.1442;-1.0724;-0.5817;-0.1246;-0.1021
;228.5486;-1.1390;-1.1388;-1.0762;-0.5794;-0.1241;-0.1030
;228.5556;-1.1330;-1.1236;-1.0766;-0.5764;-0.1236;-0.1039
;228.5625;-1.1250;-1.1170;-1.0735;-0.5728;-0.1231;-0.1049
;228.5694;-1.0900;-1.1076;-1.0664;-0.5685;-0.1227;-0.1058
;228.5764;-1.0980;-1.1020;-1.0566;-0.5637;-0.1223;-0.1068
;228.5833;-1.0920;-1.0914;-1.0432;-0.5583;-0.1220;-0.1079
;228.5903;-1.1050;-1.0892;-1.0254;-0.5524;-0.1217;-0.1089
;228.5972;-1.0720;-1.0794;-1.0020;-0.5458;-0.1215;-0.1100
;228.6042;-1.0790;-1.0670;-0.9749;-0.5386;-0.1213;-0.1111
;228.6111;-1.0490;-1.0448;-0.9441;-0.5308;-0.1212;-0.1122
;228.6181;-1.0300;-1.0236;-0.9107;-0.5224;-0.1211;-0.1134
;228.6250;-0.9940;-0.9922;-0.8738;-0.5134;-0.1209;-0.1146
;228.6319;-0.9660;-0.9572;-0.8363;-0.5038;-0.1208;-0.1158
;228.6389;-0.9220;-0.9188;-0.7968;-0.4935;-0.1207;-0.1170
;228.6458;-0.8740;-0.8806;-0.7564;-0.4825;-0.1205;-0.1183
;228.6528;-0.8380;-0.8334;-0.7140;-0.4710;-0.1203;-0.1195
;228.6597;-0.8030;-0.7768;-0.6721;-0.4587;-0.1201;-0.1209
