UTC Time;Pegel Faverges 1
30.07.2020 23:40;15.202040
30.07.2020 23:30;15.202000
30.07.2020 23:20;15.202030
30.07.2020 23:10;15.202030
30.07.2020 23:00;15.202090
30.07.2020 22:50;15.202090
30.07.2020 22:40;15.202030
30.07.2020 22:30;15.202000
30.07.2020 22:20;15.202000
30.07.2020 22:10;15.202000
30.07.2020 22:00;15.202000
30.07.2020 21:50;15.202000
30.07.2020 21:40;15.202000
30.07.2020 21:30;15.202000
30.07.2020 21:20;15.202000
30.07.2020 21:10;15.201980
30.07.2020 21:00;15.200330
30.07.2020 20:50;15.190160
30.07.2020 20:40;15.182530
30.07.2020 20:30;15.177940
30.07.2020 20:20;15.163930
30.07.2020 20:10;15.162000
30.07.2020 20:00;15.162000
30.07.2020 19:50;15.162000
30.07.2020 19:40;15.162000
30.07.2020 19:30;15.162000
30.07.2020 19:20;15.154220
30.07.2020 19:10;15.141680
30.07.2020 19:00;15.129740
30.07.2020 18:50;15.122070
30.07.2020 18:40;15.122000
30.07.2020 18:30;15.121980
30.07.2020 18:20;15.114230
30.07.2020 18:10;15.088140
30.07.2020 18:00;15.080390
30.07.2020 17:50;15.072870
30.07.2020 17:40;15.059130
30.07.2020 17:30;15.041270
30.07.2020 17:20;15.028510
30.07.2020 17:10;15.027360
30.07.2020 17:00;15.012090
30.07.2020 16:50;15.001740
30.07.2020 16:40;14.996250
30.07.2020 16:30;14.985840
30.07.2020 16:20;14.976700
30.07.2020 16:10;14.977040
30.07.2020 16:00;14.978390
30.07.2020 15:50;14.977580
30.07.2020 15:40;14.976250
30.07.2020 15:30;14.978400
30.07.2020 15:20;14.981620
30.07.2020 15:10;14.969360
30.07.2020 15:00;14.966470
30.07.2020 14:50;14.961570
30.07.2020 14:40;14.946700
30.07.2020 14:30;14.947790
30.07.2020 14:20;14.948000
30.07.2020 14:10;14.944170
30.07.2020 14:00;14.929720
30.07.2020 13:50;14.915180
30.07.2020 13:40;14.908400
30.07.2020 13:30;14.908060
30.07.2020 13:20;14.907030
30.07.2020 13:10;14.898970
30.07.2020 13:00;14.895000
30.07.2020 12:50;14.895000
30.07.2020 12:40;14.895000
30.07.2020 12:30;14.895000
30.07.2020 12:20;14.895000
30.07.2020 12:10;14.895000
30.07.2020 12:00;14.895000
30.07.2020 11:50;14.895000
30.07.2020 11:40;14.895000
30.07.2020 11:30;14.895000
30.07.2020 11:20;14.894910
30.07.2020 11:10;14.894670
30.07.2020 11:00;14.894950
30.07.2020 10:50;14.894420
30.07.2020 10:40;14.893920
30.07.2020 10:30;14.888340
30.07.2020 10:20;14.883130
30.07.2020 10:10;14.882980
30.07.2020 10:00;14.881350
30.07.2020 09:50;14.874040
30.07.2020 09:40;14.875110
30.07.2020 09:30;14.874220
30.07.2020 09:20;14.873130
30.07.2020 09:10;14.872680
30.07.2020 09:00;14.863630
30.07.2020 08:50;14.856440
30.07.2020 08:40;14.855210
30.07.2020 08:30;14.855090
30.07.2020 08:20;14.855030
30.07.2020 08:10;14.855030
30.07.2020 08:00;14.855000
30.07.2020 07:50;14.855030
30.07.2020 07:40;14.855000
30.07.2020 07:30;14.855000
30.07.2020 07:20;14.854980
30.07.2020 07:10;14.855360
30.07.2020 07:00;14.862680
30.07.2020 06:50;14.865650
30.07.2020 06:40;14.856520
30.07.2020 06:30;14.849990
30.07.2020 06:20;14.844590
30.07.2020 06:10;14.842120
30.07.2020 06:00;14.840120
30.07.2020 05:50;14.840000
30.07.2020 05:40;14.840000
30.07.2020 05:30;14.840000
30.07.2020 05:20;14.840000
30.07.2020 05:10;14.840000
30.07.2020 05:00;14.840000
30.07.2020 04:50;14.840010
30.07.2020 04:40;14.840000
30.07.2020 04:30;14.840030
30.07.2020 04:20;14.840060
30.07.2020 04:10;14.840030
30.07.2020 04:00;14.840090
30.07.2020 03:50;14.840090
30.07.2020 03:40;14.840190
30.07.2020 03:30;14.840590
30.07.2020 03:20;14.841410
30.07.2020 03:10;14.842090
30.07.2020 03:00;14.843210
30.07.2020 02:50;14.846130
30.07.2020 02:40;14.850260
30.07.2020 02:30;14.854740
30.07.2020 02:20;14.856620
30.07.2020 02:10;14.858910
30.07.2020 02:00;14.859340
30.07.2020 01:50;14.859200
30.07.2020 01:40;14.858130
30.07.2020 01:30;14.856370
30.07.2020 01:20;14.855180
30.07.2020 01:10;14.855200
30.07.2020 01:00;14.854160
30.07.2020 00:50;14.853050
30.07.2020 00:40;14.854790
30.07.2020 00:30;14.855590
30.07.2020 00:20;14.855040
30.07.2020 00:10;14.854480
30.07.2020 00:00;14.855600
29.07.2020 23:50;14.855880
29.07.2020 23:40;14.854680
29.07.2020 23:30;14.853860
29.07.2020 23:20;14.847940
29.07.2020 23:10;14.843110
29.07.2020 23:00;14.839020
29.07.2020 22:50;14.834210
29.07.2020 22:40;14.831330
29.07.2020 22:30;14.830890
29.07.2020 22:20;14.828890
29.07.2020 22:10;14.829940
29.07.2020 22:00;14.831130
29.07.2020 21:50;14.834260
29.07.2020 21:40;14.833140
29.07.2020 21:30;14.829060
29.07.2020 21:20;14.828400
29.07.2020 21:10;14.827780
29.07.2020 21:00;14.827390
29.07.2020 20:50;14.827000
29.07.2020 20:40;14.827060
29.07.2020 20:30;14.826920
29.07.2020 20:20;14.825430
29.07.2020 20:10;14.818040
29.07.2020 20:00;14.815000
29.07.2020 19:50;14.815000
29.07.2020 19:40;14.815000
29.07.2020 19:30;14.815000
29.07.2020 19:20;14.815000
29.07.2020 19:10;14.815000
29.07.2020 19:00;14.814760
29.07.2020 18:50;14.813560
29.07.2020 18:40;14.815000
29.07.2020 18:30;14.815000
29.07.2020 18:20;14.814210
29.07.2020 18:10;14.811500
29.07.2020 18:00;14.803390
29.07.2020 17:50;14.802000
29.07.2020 17:40;14.802000
29.07.2020 17:30;14.800450
29.07.2020 17:20;14.789640
29.07.2020 17:10;14.781820
29.07.2020 17:00;14.775960
29.07.2020 16:50;14.766920
29.07.2020 16:40;14.754220
29.07.2020 16:30;14.750000
29.07.2020 16:20;14.750000
29.07.2020 16:10;14.750000
29.07.2020 16:00;14.750000
29.07.2020 15:50;14.749850
29.07.2020 15:40;14.736090
29.07.2020 15:30;14.715770
29.07.2020 15:20;14.709410
29.07.2020 15:10;14.709000
29.07.2020 15:00;14.709560
29.07.2020 14:50;14.709000
29.07.2020 14:40;14.708800
29.07.2020 14:30;14.695090
29.07.2020 14:20;14.683990
29.07.2020 14:10;14.672600
29.07.2020 14:00;14.669020
29.07.2020 13:50;14.669000
29.07.2020 13:40;14.669560
29.07.2020 13:30;14.662370
29.07.2020 13:20;14.647890
29.07.2020 13:10;14.641010
29.07.2020 13:00;14.641000
29.07.2020 12:50;14.641000
29.07.2020 12:40;14.640400
29.07.2020 12:30;14.631740
29.07.2020 12:20;14.629710
29.07.2020 12:10;14.619100
29.07.2020 12:00;14.613080
29.07.2020 11:50;14.612440
29.07.2020 11:40;14.612490
29.07.2020 11:30;14.610320
29.07.2020 11:20;14.595730
29.07.2020 11:10;14.584310
29.07.2020 11:00;14.574350
29.07.2020 10:50;14.573340
29.07.2020 10:40;14.573200
29.07.2020 10:30;14.573020
29.07.2020 10:20;14.573000
29.07.2020 10:10;14.572760
29.07.2020 10:00;14.572130
29.07.2020 09:50;14.569230
29.07.2020 09:40;14.558180
29.07.2020 09:30;14.552970
29.07.2020 09:20;14.550810
29.07.2020 09:10;14.545970
29.07.2020 09:00;14.541140
29.07.2020 08:50;14.534910
29.07.2020 08:40;14.533260
29.07.2020 08:30;14.533100
29.07.2020 08:20;14.533060
29.07.2020 08:10;14.533000
29.07.2020 08:00;14.533070
29.07.2020 07:50;14.538460
29.07.2020 07:40;14.542700
29.07.2020 07:30;14.533730
29.07.2020 07:20;14.524880
29.07.2020 07:10;14.515770
29.07.2020 07:00;14.508500
29.07.2020 06:50;14.516410
29.07.2020 06:40;14.517000
29.07.2020 06:30;14.517000
29.07.2020 06:20;14.517000
29.07.2020 06:10;14.517000
29.07.2020 06:00;14.517000
29.07.2020 05:50;14.517000
29.07.2020 05:40;14.517000
29.07.2020 05:30;14.517000
29.07.2020 05:20;14.517000
29.07.2020 05:10;14.517000
29.07.2020 05:00;14.517000
29.07.2020 04:50;14.517000
29.07.2020 04:40;14.517000
29.07.2020 04:30;14.516950
29.07.2020 04:20;14.516760
29.07.2020 04:10;14.516270
29.07.2020 04:00;14.515480
29.07.2020 03:50;14.513220
29.07.2020 03:40;14.512070
29.07.2020 03:30;14.509000
29.07.2020 03:20;14.506830
29.07.2020 03:10;14.503470
29.07.2020 03:00;14.499360
29.07.2020 02:50;14.497230
29.07.2020 02:40;14.497100
29.07.2020 02:30;14.497050
29.07.2020 02:20;14.496800
29.07.2020 02:10;14.496850
29.07.2020 02:00;14.496830
29.07.2020 01:50;14.496800
29.07.2020 01:40;14.495740
29.07.2020 01:30;14.491280
29.07.2020 01:20;14.487430
29.07.2020 01:10;14.484460
29.07.2020 01:00;14.482440
29.07.2020 00:50;14.480590
29.07.2020 00:40;14.479190
29.07.2020 00:30;14.477950
29.07.2020 00:20;14.477080
29.07.2020 00:10;14.477000
29.07.2020 00:00;14.477000
28.07.2020 23:50;14.477000
28.07.2020 23:40;14.477000
28.07.2020 23:30;14.477000
28.07.2020 23:20;14.477000
28.07.2020 23:10;14.477000
28.07.2020 23:00;14.477000
28.07.2020 22:50;14.477000
28.07.2020 22:40;14.477000
28.07.2020 22:30;14.477000
28.07.2020 22:20;14.477000
28.07.2020 22:10;14.476910
28.07.2020 22:00;14.476730
28.07.2020 21:50;14.474290
28.07.2020 21:40;14.459810
28.07.2020 21:30;14.456790
28.07.2020 21:20;14.452670
28.07.2020 21:10;14.454380
28.07.2020 21:00;14.450480
28.07.2020 20:50;14.441000
28.07.2020 20:40;14.437480
28.07.2020 20:30;14.437300
28.07.2020 20:20;14.437080
28.07.2020 20:10;14.437010
28.07.2020 20:00;14.437000
28.07.2020 19:50;14.437000
28.07.2020 19:40;14.437000
28.07.2020 19:30;14.436410
28.07.2020 19:20;14.434600
28.07.2020 19:10;14.426500
28.07.2020 19:00;14.421330
28.07.2020 18:50;14.421900
28.07.2020 18:40;14.418230
28.07.2020 18:30;14.405820
28.07.2020 18:20;14.405320
28.07.2020 18:10;14.404140
28.07.2020 18:00;14.402900
28.07.2020 17:50;14.400440
28.07.2020 17:40;14.387550
28.07.2020 17:30;14.384920
28.07.2020 17:20;14.385990
28.07.2020 17:10;14.386880
28.07.2020 17:00;14.380060
28.07.2020 16:50;14.369160
28.07.2020 16:40;14.359190
28.07.2020 16:30;14.349860
28.07.2020 16:20;14.345260
28.07.2020 16:10;14.343760
28.07.2020 16:00;14.335950
28.07.2020 15:50;14.333510
28.07.2020 15:40;14.333720
28.07.2020 15:30;14.330000
28.07.2020 15:20;14.329880
28.07.2020 15:10;14.324870
28.07.2020 15:00;14.311080
28.07.2020 14:50;14.309900
28.07.2020 14:40;14.304660
28.07.2020 14:30;14.293870
28.07.2020 14:20;14.291070
28.07.2020 14:10;14.291000
28.07.2020 14:00;14.291000
28.07.2020 13:50;14.290860
28.07.2020 13:40;14.290280
28.07.2020 13:30;14.288670
28.07.2020 13:20;14.280950
28.07.2020 13:10;14.276180
28.07.2020 13:00;14.277000
28.07.2020 12:50;14.271170
28.07.2020 12:40;14.260560
28.07.2020 12:30;14.252900
28.07.2020 12:20;14.250920
28.07.2020 12:10;14.244000
28.07.2020 12:00;14.236490
28.07.2020 11:50;14.228980
28.07.2020 11:40;14.230200
28.07.2020 11:30;14.235530
28.07.2020 11:20;14.238540
28.07.2020 11:10;14.237630
28.07.2020 11:00;14.238970
28.07.2020 10:50;14.238940
28.07.2020 10:40;14.238830
28.07.2020 10:30;14.237890
28.07.2020 10:20;14.236970
28.07.2020 10:10;14.229080
28.07.2020 10:00;14.220800
28.07.2020 09:50;14.219890
28.07.2020 09:40;14.221540
28.07.2020 09:30;14.226880
28.07.2020 09:20;14.227480
28.07.2020 09:10;14.222340
28.07.2020 09:00;14.212510
28.07.2020 08:50;14.211240
28.07.2020 08:40;14.210840
28.07.2020 08:30;14.211100
28.07.2020 08:20;14.211090
28.07.2020 08:10;14.211070
28.07.2020 08:00;14.211000
28.07.2020 07:50;14.211000
28.07.2020 07:40;14.210970
28.07.2020 07:30;14.210880
28.07.2020 07:20;14.210930
28.07.2020 07:10;14.215480
28.07.2020 07:00;14.206970
28.07.2020 06:50;14.203990
28.07.2020 06:40;14.198350
28.07.2020 06:30;14.193350
28.07.2020 06:20;14.195170
28.07.2020 06:10;14.195010
28.07.2020 06:00;14.195000
28.07.2020 05:50;14.195000
28.07.2020 05:40;14.195000
28.07.2020 05:30;14.195000
28.07.2020 05:20;14.195000
28.07.2020 05:10;14.195000
28.07.2020 05:00;14.195000
28.07.2020 04:50;14.195000
28.07.2020 04:40;14.195000
28.07.2020 04:30;14.195000
28.07.2020 04:20;14.195000
28.07.2020 04:10;14.195000
28.07.2020 04:00;14.195000
28.07.2020 03:50;14.195000
28.07.2020 03:40;14.195000
28.07.2020 03:30;14.195000
28.07.2020 03:20;14.195000
28.07.2020 03:10;14.195000
28.07.2020 03:00;14.195000
28.07.2020 02:50;14.195010
28.07.2020 02:40;14.195000
28.07.2020 02:30;14.195000
28.07.2020 02:20;14.195010
28.07.2020 02:10;14.195010
28.07.2020 02:00;14.195000
28.07.2020 01:50;14.195030
28.07.2020 01:40;14.195010
28.07.2020 01:30;14.195040
28.07.2020 01:20;14.195340
28.07.2020 01:10;14.195460
28.07.2020 01:00;14.196660
28.07.2020 00:50;14.197140
28.07.2020 00:40;14.197760
28.07.2020 00:30;14.198650
28.07.2020 00:20;14.197180
28.07.2020 00:10;14.195880
28.07.2020 00:00;14.195400
27.07.2020 23:50;14.195110
27.07.2020 23:40;14.195380
27.07.2020 23:30;14.195390
27.07.2020 23:20;14.195680
27.07.2020 23:10;14.195970
27.07.2020 23:00;14.195200
27.07.2020 22:50;14.195530
27.07.2020 22:40;14.195980
27.07.2020 22:30;14.195260
27.07.2020 22:20;14.193990
27.07.2020 22:10;14.193180
27.07.2020 22:00;14.189080
27.07.2020 21:50;14.186350
27.07.2020 21:40;14.183330
27.07.2020 21:30;14.184050
27.07.2020 21:20;14.185340
27.07.2020 21:10;14.185900
27.07.2020 21:00;14.184380
27.07.2020 20:50;14.183000
27.07.2020 20:40;14.183040
27.07.2020 20:30;14.182880
27.07.2020 20:20;14.178310
27.07.2020 20:10;14.171800
27.07.2020 20:00;14.173880
27.07.2020 19:50;14.176350
27.07.2020 19:40;14.182440
27.07.2020 19:30;14.188290
27.07.2020 19:20;14.182310
27.07.2020 19:10;14.180050
27.07.2020 19:00;14.174800
27.07.2020 18:50;14.172990
27.07.2020 18:40;14.169380
27.07.2020 18:30;14.167170
27.07.2020 18:20;14.166020
27.07.2020 18:10;14.165030
27.07.2020 18:00;14.156140
27.07.2020 17:50;14.146740
27.07.2020 17:40;14.146000
27.07.2020 17:30;14.146000
27.07.2020 17:20;14.146000
27.07.2020 17:10;14.146000
27.07.2020 17:00;14.146000
27.07.2020 16:50;14.146000
27.07.2020 16:40;14.146000
27.07.2020 16:30;14.146000
27.07.2020 16:20;14.146000
27.07.2020 16:10;14.145300
27.07.2020 16:00;14.140340
27.07.2020 15:50;14.128630
27.07.2020 15:40;14.118380
27.07.2020 15:30;14.116060
27.07.2020 15:20;14.113940
27.07.2020 15:10;14.104180
27.07.2020 15:00;14.094210
27.07.2020 14:50;14.094880
27.07.2020 14:40;14.094560
27.07.2020 14:30;14.094290
27.07.2020 14:20;14.094520
27.07.2020 14:10;14.095940
27.07.2020 14:00;14.093920
27.07.2020 13:50;14.082610
27.07.2020 13:40;14.075160
27.07.2020 13:30;14.066810
27.07.2020 13:20;14.066030
27.07.2020 13:10;14.066000
27.07.2020 13:00;14.066000
27.07.2020 12:50;14.067170
27.07.2020 12:40;14.075370
27.07.2020 12:30;14.064620
27.07.2020 12:20;14.061320
27.07.2020 12:10;14.067330
27.07.2020 12:00;14.069210
27.07.2020 11:50;14.065150
27.07.2020 11:40;14.055910
27.07.2020 11:30;14.052190
27.07.2020 11:20;14.050570
27.07.2020 11:10;14.049660
27.07.2020 11:00;14.049190
27.07.2020 10:50;14.049490
27.07.2020 10:40;14.049930
27.07.2020 10:30;14.049200
27.07.2020 10:20;14.050050
27.07.2020 10:10;14.049740
27.07.2020 10:00;14.049530
27.07.2020 09:50;14.049230
27.07.2020 09:40;14.049540
27.07.2020 09:30;14.049460
27.07.2020 09:20;14.048490
27.07.2020 09:10;14.043950
27.07.2020 09:00;14.040190
27.07.2020 08:50;14.034120
27.07.2020 08:40;14.030990
27.07.2020 08:30;14.029040
27.07.2020 08:20;14.028850
27.07.2020 08:10;14.026790
27.07.2020 08:00;14.019190
27.07.2020 07:50;14.011740
27.07.2020 07:40;14.014270
27.07.2020 07:30;14.021720
27.07.2020 07:20;14.022000
27.07.2020 07:10;14.022030
27.07.2020 07:00;14.023410
27.07.2020 06:50;14.026680
27.07.2020 06:40;14.034000
27.07.2020 06:30;14.034000
27.07.2020 06:20;14.035700
27.07.2020 06:10;14.035590
27.07.2020 06:00;14.037920
27.07.2020 05:50;14.037250
27.07.2020 05:40;14.036570
27.07.2020 05:30;14.036960
27.07.2020 05:20;14.036150
27.07.2020 05:10;14.035080
27.07.2020 05:00;14.035590
27.07.2020 04:50;14.035120
27.07.2020 04:40;14.034410
27.07.2020 04:30;14.034170
27.07.2020 04:20;14.035150
27.07.2020 04:10;14.034640
27.07.2020 04:00;14.034860
27.07.2020 03:50;14.034470
27.07.2020 03:40;14.033800
27.07.2020 03:30;14.033530
27.07.2020 03:20;14.034070
27.07.2020 03:10;14.034080
27.07.2020 03:00;14.034560
27.07.2020 02:50;14.034580
27.07.2020 02:40;14.034670
27.07.2020 02:30;14.034870
27.07.2020 02:20;14.035040
27.07.2020 02:10;14.035150
27.07.2020 02:00;14.035860
27.07.2020 01:50;14.036280
27.07.2020 01:40;14.036820
27.07.2020 01:30;14.037340
27.07.2020 01:20;14.037710
27.07.2020 01:10;14.037900
27.07.2020 01:00;14.038010
27.07.2020 00:50;14.038000
27.07.2020 00:40;14.038010
27.07.2020 00:30;14.038000
27.07.2020 00:20;14.038040
27.07.2020 00:10;14.038060
27.07.2020 00:00;14.038000
26.07.2020 23:50;14.038040
26.07.2020 23:40;14.038060
26.07.2020 23:30;14.038230
26.07.2020 23:20;14.038070
26.07.2020 23:10;14.038070
26.07.2020 23:00;14.038030
26.07.2020 22:50;14.038060
26.07.2020 22:40;14.038060
26.07.2020 22:30;14.038010
26.07.2020 22:20;14.038010
26.07.2020 22:10;14.038000
26.07.2020 22:00;14.038000
26.07.2020 21:50;14.038000
26.07.2020 21:40;14.038000
26.07.2020 21:30;14.038000
26.07.2020 21:20;14.037980
26.07.2020 21:10;14.037980
26.07.2020 21:00;14.037850
26.07.2020 20:50;14.037890
26.07.2020 20:40;14.037690
26.07.2020 20:30;14.037920
26.07.2020 20:20;14.037830
26.07.2020 20:10;14.037720
26.07.2020 20:00;14.037550
26.07.2020 19:50;14.033860
26.07.2020 19:40;14.027030
26.07.2020 19:30;14.024680
26.07.2020 19:20;14.022930
26.07.2020 19:10;14.020030
26.07.2020 19:00;14.012700
26.07.2020 18:50;14.011070
26.07.2020 18:40;14.012990
26.07.2020 18:30;14.013470
26.07.2020 18:20;14.013600
26.07.2020 18:10;14.013580
26.07.2020 18:00;14.013610
26.07.2020 17:50;14.013320
26.07.2020 17:40;14.008130
26.07.2020 17:30;14.002110
26.07.2020 17:20;14.004540
26.07.2020 17:10;14.002550
26.07.2020 17:00;13.999200
26.07.2020 16:50;13.998860
26.07.2020 16:40;13.999190
26.07.2020 16:30;13.997380
26.07.2020 16:20;13.991650
26.07.2020 16:10;13.986000
26.07.2020 16:00;13.985220
26.07.2020 15:50;13.985590
26.07.2020 15:40;13.985050
26.07.2020 15:30;13.982990
26.07.2020 15:20;13.971510
26.07.2020 15:10;13.969000
26.07.2020 15:00;13.969000
26.07.2020 14:50;13.969000
26.07.2020 14:40;13.969000
26.07.2020 14:30;13.971470
26.07.2020 14:20;13.978480
26.07.2020 14:10;13.970370
26.07.2020 14:00;13.961190
26.07.2020 13:50;13.960600
26.07.2020 13:40;13.958130
26.07.2020 13:30;13.948130
26.07.2020 13:20;13.944130
26.07.2020 13:10;13.944710
26.07.2020 13:00;13.942810
26.07.2020 12:50;13.942170
26.07.2020 12:40;13.942240
26.07.2020 12:30;13.943580
26.07.2020 12:20;13.944890
26.07.2020 12:10;13.943650
26.07.2020 12:00;13.943580
26.07.2020 11:50;13.941740
26.07.2020 11:40;13.941000
26.07.2020 11:30;13.941000
26.07.2020 11:20;13.941000
26.07.2020 11:10;13.941000
26.07.2020 11:00;13.941000
26.07.2020 10:50;13.940860
26.07.2020 10:40;13.940510
26.07.2020 10:30;13.940860
26.07.2020 10:20;13.941000
26.07.2020 10:10;13.940700
26.07.2020 10:00;13.940510
26.07.2020 09:50;13.939400
26.07.2020 09:40;13.937090
26.07.2020 09:30;13.933300
26.07.2020 09:20;13.927470
26.07.2020 09:10;13.923130
26.07.2020 09:00;13.921540
26.07.2020 08:50;13.921310
26.07.2020 08:40;13.921890
26.07.2020 08:30;13.922130
26.07.2020 08:20;13.918870
26.07.2020 08:10;13.916570
26.07.2020 08:00;13.916050
26.07.2020 07:50;13.918940
26.07.2020 07:40;13.922490
26.07.2020 07:30;13.920400
26.07.2020 07:20;13.917280
26.07.2020 07:10;13.913500
26.07.2020 07:00;13.913010
26.07.2020 06:50;13.915780
26.07.2020 06:40;13.923010
26.07.2020 06:30;13.925000
26.07.2020 06:20;13.925000
26.07.2020 06:10;13.927680
26.07.2020 06:00;13.930900
26.07.2020 05:50;13.934750
26.07.2020 05:40;13.936200
26.07.2020 05:30;13.935760
26.07.2020 05:20;13.932330
26.07.2020 05:10;13.926860
26.07.2020 05:00;13.925000
26.07.2020 04:50;13.925000
26.07.2020 04:40;13.925000
26.07.2020 04:30;13.925000
26.07.2020 04:20;13.925000
26.07.2020 04:10;13.925210
26.07.2020 04:00;13.925490
26.07.2020 03:50;13.925650
26.07.2020 03:40;13.925700
26.07.2020 03:30;13.925000
26.07.2020 03:20;13.925350
26.07.2020 03:10;13.925990
26.07.2020 03:00;13.926570
26.07.2020 02:50;13.926440
26.07.2020 02:40;13.926780
26.07.2020 02:30;13.927360
26.07.2020 02:20;13.926580
26.07.2020 02:10;13.925550
26.07.2020 02:00;13.925180
26.07.2020 01:50;13.925140
26.07.2020 01:40;13.925320
26.07.2020 01:30;13.925000
26.07.2020 01:20;13.925330
26.07.2020 01:10;13.925240
26.07.2020 01:00;13.925090
26.07.2020 00:50;13.925000
26.07.2020 00:40;13.925210
26.07.2020 00:30;13.925950
26.07.2020 00:20;13.925710
26.07.2020 00:10;13.926230
26.07.2020 00:00;13.927500
25.07.2020 23:50;13.927400
25.07.2020 23:40;13.926900
25.07.2020 23:30;13.927600
25.07.2020 23:20;13.928040
25.07.2020 23:10;13.930420
25.07.2020 23:00;13.933680
25.07.2020 22:50;13.937930
25.07.2020 22:40;13.936690
25.07.2020 22:30;13.936040
25.07.2020 22:20;13.934680
25.07.2020 22:10;13.930750
25.07.2020 22:00;13.929070
25.07.2020 21:50;13.928320
25.07.2020 21:40;13.927640
25.07.2020 21:30;13.927840
25.07.2020 21:20;13.927780
25.07.2020 21:10;13.927980
25.07.2020 21:00;13.929210
25.07.2020 20:50;13.930900
25.07.2020 20:40;13.931630
25.07.2020 20:30;13.932580
25.07.2020 20:20;13.932590
25.07.2020 20:10;13.932560
25.07.2020 20:00;13.932540
25.07.2020 19:50;13.932510
25.07.2020 19:40;13.932800
25.07.2020 19:30;13.928180
25.07.2020 19:20;13.921900
25.07.2020 19:10;13.921690
25.07.2020 19:00;13.930500
25.07.2020 18:50;13.929760
25.07.2020 18:40;13.928840
25.07.2020 18:30;13.927100
25.07.2020 18:20;13.924440
25.07.2020 18:10;13.919830
25.07.2020 18:00;13.918920
25.07.2020 17:50;13.917690
25.07.2020 17:40;13.917920
25.07.2020 17:30;13.914930
25.07.2020 17:20;13.911940
25.07.2020 17:10;13.909340
25.07.2020 17:00;13.909300
25.07.2020 16:50;13.910540
25.07.2020 16:40;13.912210
25.07.2020 16:30;13.913250
25.07.2020 16:20;13.914130
25.07.2020 16:10;13.910840
25.07.2020 16:00;13.916650
25.07.2020 15:50;13.920770
25.07.2020 15:40;13.920140
25.07.2020 15:30;13.920530
25.07.2020 15:20;13.920360
25.07.2020 15:10;13.919930
25.07.2020 15:00;13.917370
25.07.2020 14:50;13.915180
25.07.2020 14:40;13.914360
25.07.2020 14:30;13.914500
25.07.2020 14:20;13.914840
25.07.2020 14:10;13.912940
25.07.2020 14:00;13.913230
25.07.2020 13:50;13.913010
25.07.2020 13:40;13.912980
25.07.2020 13:30;13.912650
25.07.2020 13:20;13.909290
25.07.2020 13:10;13.906510
25.07.2020 13:00;13.907090
25.07.2020 12:50;13.906170
25.07.2020 12:40;13.903960
25.07.2020 12:30;13.903290
25.07.2020 12:20;13.903320
25.07.2020 12:10;13.902530
25.07.2020 12:00;13.904380
25.07.2020 11:50;13.905160
25.07.2020 11:40;13.902780
25.07.2020 11:30;13.903350
25.07.2020 11:20;13.901650
25.07.2020 11:10;13.906990
25.07.2020 11:00;13.911950
25.07.2020 10:50;13.913010
25.07.2020 10:40;13.913060
25.07.2020 10:30;13.911710
25.07.2020 10:20;13.908070
25.07.2020 10:10;13.903390
25.07.2020 10:00;13.901850
25.07.2020 09:50;13.901410
25.07.2020 09:40;13.901990
25.07.2020 09:30;13.903340
25.07.2020 09:20;13.910060
25.07.2020 09:10;13.911510
25.07.2020 09:00;13.912900
25.07.2020 08:50;13.912750
25.07.2020 08:40;13.912970
25.07.2020 08:30;13.912610
25.07.2020 08:20;13.911230
25.07.2020 08:10;13.907650
25.07.2020 08:00;13.899380
25.07.2020 07:50;13.894370
25.07.2020 07:40;13.892880
25.07.2020 07:30;13.893060
25.07.2020 07:20;13.899190
25.07.2020 07:10;13.894120
25.07.2020 07:00;13.893700
25.07.2020 06:50;13.897010
25.07.2020 06:40;13.897000
25.07.2020 06:30;13.897000
25.07.2020 06:20;13.897000
25.07.2020 06:10;13.897000
25.07.2020 06:00;13.897000
25.07.2020 05:50;13.897000
25.07.2020 05:40;13.897000
25.07.2020 05:30;13.897000
25.07.2020 05:20;13.897790
25.07.2020 05:10;13.898470
25.07.2020 05:00;13.898600
25.07.2020 04:50;13.898370
25.07.2020 04:40;13.898240
25.07.2020 04:30;13.897680
25.07.2020 04:20;13.898300
25.07.2020 04:10;13.897000
25.07.2020 04:00;13.897000
25.07.2020 03:50;13.897000
25.07.2020 03:40;13.897000
25.07.2020 03:30;13.897000
25.07.2020 03:20;13.897000
25.07.2020 03:10;13.897000
25.07.2020 03:00;13.897000
25.07.2020 02:50;13.897000
25.07.2020 02:40;13.897000
25.07.2020 02:30;13.897000
25.07.2020 02:20;13.897000
25.07.2020 02:10;13.897000
25.07.2020 02:00;13.897000
25.07.2020 01:50;13.897000
25.07.2020 01:40;13.897000
25.07.2020 01:30;13.897000
25.07.2020 01:20;13.897000
25.07.2020 01:10;13.897000
25.07.2020 01:00;13.897000
25.07.2020 00:50;13.897000
25.07.2020 00:40;13.897000
25.07.2020 00:30;13.897000
25.07.2020 00:20;13.897000
25.07.2020 00:10;13.897000
25.07.2020 00:00;13.896970
24.07.2020 23:50;13.897000
24.07.2020 23:40;13.896910
24.07.2020 23:30;13.896610
24.07.2020 23:20;13.894600
24.07.2020 23:10;13.892020
24.07.2020 23:00;13.890470
24.07.2020 22:50;13.887050
24.07.2020 22:40;13.881990
24.07.2020 22:30;13.878300
24.07.2020 22:20;13.877860
