Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1974-01-01 - 2026-05-16
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-16 00:00:00;2008-05-16 19:45:00;2.866;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-17 00:00:00;2008-05-17 20:45:00;3.375;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-18 00:00:00;2008-05-18 00:00:00;3.224;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-19 00:00:00;2008-05-19 00:00:00;2.589;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-20 00:00:00;2008-05-20 17:35:00;2.495;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-21 00:00:00;2008-05-21 00:00:00;2.449;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-22 00:00:00;2008-05-22 21:15:00;2.296;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-23 00:00:00;2008-05-23 21:25:00;2.650;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-24 00:00:00;2008-05-24 21:45:00;3.757;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-25 00:00:00;2008-05-25 21:45:00;4.161;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-26 00:00:00;2008-05-26 20:55:00;7.002;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-27 00:00:00;2008-05-27 20:05:00;8.308;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-28 00:00:00;2008-05-28 18:35:00;8.308;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-29 00:00:00;2008-05-29 17:35:00;10.347;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-30 00:00:00;2008-05-30 17:55:00;10.526;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-05-31 00:00:00;2008-05-31 00:00:00;9.610;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-01 00:00:00;2008-06-01 00:00:00;7.688;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-02 00:00:00;2008-06-02 16:35:00;7.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-03 00:00:00;2008-06-03 02:45:00;7.518;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-04 00:00:00;2008-06-04 21:45:00;7.425;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-05 00:00:00;2008-06-05 00:00:00;7.298;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-06 00:00:00;2008-06-06 20:15:00;9.508;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-07 00:00:00;2008-06-07 00:00:00;9.319;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-08 00:00:00;2008-06-08 00:00:00;6.774;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-09 00:00:00;2008-06-09 17:45:00;7.303;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-10 00:00:00;2008-06-10 00:00:00;6.884;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-11 00:00:00;2008-06-11 15:25:00;6.473;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-12 00:00:00;2008-06-13 00:00:00;6.421;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-13 00:00:00;2008-06-13 02:35:00;6.706;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-14 00:00:00;2008-06-14 00:00:00;5.274;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-15 00:00:00;2008-06-15 00:00:00;4.168;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-16 00:00:00;2008-06-16 21:15:00;3.649;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-17 00:00:00;2008-06-18 00:00:00;5.115;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-18 00:00:00;2008-06-18 21:25:00;6.021;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-19 00:00:00;2008-06-19 21:45:00;6.021;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-20 00:00:00;2008-06-20 23:25:00;6.216;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-21 00:00:00;2008-06-21 21:25:00;6.735;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-22 00:00:00;2008-06-22 19:25:00;7.242;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-23 00:00:00;2008-06-23 18:55:00;7.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-24 00:00:00;2008-06-24 20:55:00;8.179;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-25 00:00:00;2008-06-25 22:15:00;8.633;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-26 00:00:00;2008-06-26 22:15:00;8.732;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-27 00:00:00;2008-06-27 00:00:00;8.687;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-28 00:00:00;2008-06-28 00:00:00;7.709;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-29 00:00:00;2008-06-29 22:05:00;8.568;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-06-30 00:00:00;2008-06-30 20:15:00;8.568;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-01 00:00:00;2008-07-01 19:45:00;8.308;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-02 00:00:00;2008-07-02 19:45:00;8.212;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-03 00:00:00;2008-07-03 22:55:00;8.799;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-04 00:00:00;2008-07-04 00:00:00;8.406;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-05 00:00:00;2008-07-05 00:00:00;7.102;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-06 00:00:00;2008-07-06 18:55:00;12.232;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-07 00:00:00;2008-07-07 00:00:00;10.205;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-08 00:00:00;2008-07-08 00:00:00;8.120;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-09 00:00:00;2008-07-09 00:00:00;6.215;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-10 00:00:00;2008-07-10 20:45:00;6.359;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-11 00:00:00;2008-07-11 22:05:00;10.418;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-12 00:00:00;2008-07-12 19:45:00;11.144;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-13 00:00:00;2008-07-13 06:45:00;12.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-14 00:00:00;2008-07-14 00:15:00;11.815;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-15 00:00:00;2008-07-15 00:45:00;8.601;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-16 00:00:00;2008-07-16 00:00:00;6.573;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-17 00:00:00;2008-07-17 20:15:00;7.182;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-18 00:00:00;2008-07-18 02:55:00;7.703;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-19 00:00:00;2008-07-19 22:05:00;6.416;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-20 00:00:00;2008-07-20 19:45:00;8.405;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-21 00:00:00;2008-07-21 00:00:00;7.699;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-22 00:00:00;2008-07-22 00:00:00;5.534;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-23 00:00:00;2008-07-23 19:15:00;6.049;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-24 00:00:00;2008-07-24 17:45:00;6.416;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-25 00:00:00;2008-07-25 18:35:00;6.972;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-26 00:00:00;2008-07-26 21:05:00;9.268;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-27 00:00:00;2008-07-27 00:00:00;8.495;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-28 00:00:00;2008-07-28 18:25:00;8.666;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-29 00:00:00;2008-07-29 15:25:00;8.832;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-30 00:00:00;2008-07-30 22:05:00;9.167;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-07-31 00:00:00;2008-07-31 14:55:00;9.542;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-01 00:00:00;2008-08-01 19:35:00;10.311;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-02 00:00:00;2008-08-02 15:35:00;10.134;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-03 00:00:00;2008-08-03 15:55:00;9.749;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-04 00:00:00;2008-08-04 13:45:00;10.598;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-05 00:00:00;2008-08-05 14:55:00;9.923;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-06 00:00:00;2008-08-06 16:15:00;11.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-07 00:00:00;2008-08-07 14:15:00;10.382;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-08 00:00:00;2008-08-08 12:25:00;9.336;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-09 00:00:00;2008-08-09 16:15:00;10.099;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-10 00:00:00;2008-08-10 17:45:00;10.134;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-11 00:00:00;2008-08-11 16:55:00;11.966;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-12 00:00:00;2008-08-12 21:55:00;18.298;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-13 00:00:00;2008-08-13 00:00:00;13.845;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-14 00:00:00;2008-08-14 15:25:00;10.888;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-15 00:00:00;2008-08-15 02:55:00;7.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-16 00:00:00;2008-08-16 00:00:00;5.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-17 00:00:00;2008-08-17 00:00:00;4.297;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-18 00:00:00;2008-08-18 19:15:00;4.612;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-19 00:00:00;2008-08-19 21:55:00;10.706;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-20 00:00:00;2008-08-20 00:25:00;9.610;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-21 00:00:00;2008-08-21 17:35:00;9.679;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-22 00:00:00;2008-08-22 18:25:00;7.394;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-23 00:00:00;2008-08-23 14:35:00;5.773;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-24 00:00:00;2008-08-24 18:05:00;5.319;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-25 00:00:00;2008-08-25 16:55:00;5.163;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-26 00:00:00;2008-08-26 16:15:00;6.882;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-27 00:00:00;2008-08-27 16:15:00;7.735;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-28 00:00:00;2008-08-28 17:25:00;8.019;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-29 00:00:00;2008-08-29 16:15:00;7.703;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-30 00:00:00;2008-08-30 17:15:00;7.924;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-08-31 00:00:00;2008-08-31 23:15:00;9.370;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-01 00:00:00;2008-09-01 00:00:00;7.964;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-02 00:00:00;2008-09-02 16:15:00;8.503;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-03 00:00:00;2008-09-03 22:15:00;9.302;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-04 00:00:00;2008-09-04 22:15:00;9.610;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-05 00:00:00;2008-09-05 14:55:00;10.598;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-06 00:00:00;2008-09-06 19:45:00;11.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-07 00:00:00;2008-09-07 14:35:00;8.147;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-08 00:00:00;2008-09-08 16:15:00;7.456;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-09 00:00:00;2008-09-09 16:05:00;8.019;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-10 00:00:00;2008-09-10 14:55:00;8.932;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-11 00:00:00;2008-09-11 17:05:00;8.373;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-12 00:00:00;2008-09-12 05:05:00;8.932;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-13 00:00:00;2008-09-13 12:35:00;5.035;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-14 00:00:00;2008-09-14 00:00:00;4.029;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-15 00:00:00;2008-09-15 00:00:00;3.196;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-16 00:00:00;2008-09-16 00:00:00;2.514;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-17 00:00:00;2008-09-17 00:00:00;2.113;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-18 00:00:00;2008-09-18 00:00:00;1.818;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-19 00:00:00;2008-09-19 06:25:00;3.627;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-20 00:00:00;2008-09-20 00:00:00;2.263;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-21 00:00:00;2008-09-21 00:00:00;1.861;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-22 00:00:00;2008-09-22 00:00:00;1.620;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-23 00:00:00;2008-09-23 00:00:00;1.449;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-24 00:00:00;2008-09-24 00:00:00;1.309;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-25 00:00:00;2008-09-25 00:00:00;1.204;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-26 00:00:00;2008-09-26 00:00:00;1.135;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-27 00:00:00;2008-09-27 00:00:00;1.063;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-28 00:00:00;2008-09-28 00:00:00;1.003;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-29 00:00:00;2008-09-29 00:00:00;0.971;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-09-30 00:00:00;2008-09-30 00:00:00;0.940;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-01 00:00:00;2008-10-01 00:00:00;0.910;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-02 00:00:00;2008-10-03 00:00:00;0.887;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-03 00:00:00;2008-10-03 02:15:00;0.926;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-04 00:00:00;2008-10-04 00:00:00;0.879;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-05 00:00:00;2008-10-05 17:25:00;0.926;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-06 00:00:00;2008-10-07 00:00:00;1.067;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-07 00:00:00;2008-10-07 02:35:00;1.073;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-08 00:00:00;2008-10-08 00:00:00;1.048;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-09 00:00:00;2008-10-09 00:00:00;0.960;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-10 00:00:00;2008-10-10 00:00:00;0.902;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-11 00:00:00;2008-10-11 00:00:00;0.869;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-12 00:00:00;2008-10-12 00:00:00;0.846;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-13 00:00:00;2008-10-14 00:00:00;0.939;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-14 00:00:00;2008-10-14 16:45:00;0.964;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-15 00:00:00;2008-10-15 00:00:00;0.957;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-16 00:00:00;2008-10-16 22:05:00;1.643;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-17 00:00:00;2008-10-17 06:25:00;1.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-18 00:00:00;2008-10-18 00:00:00;1.349;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-19 00:00:00;2008-10-19 00:00:00;1.165;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-20 00:00:00;2008-10-20 00:00:00;1.034;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-21 00:00:00;2008-10-21 00:00:00;0.952;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-22 00:00:00;2008-10-22 20:15:00;0.945;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-23 00:00:00;2008-10-23 00:00:00;0.943;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-24 00:00:00;2008-10-24 19:05:00;0.907;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-25 00:00:00;2008-10-25 00:00:00;0.898;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-26 00:00:00;2008-10-26 00:00:00;0.849;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-27 00:00:00;2008-10-27 14:35:00;0.806;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-28 00:00:00;2008-10-28 17:45:00;0.964;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-29 00:00:00;2008-10-29 00:00:00;0.921;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-30 00:00:00;2008-10-30 01:05:00;0.907;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-10-31 00:00:00;2008-10-31 22:05:00;0.879;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2008-11-01 00:00:00;2008-11-01 17:25:00;1.371;Freigegeben, validierte Daten
